TVDSS,WELL,NPHI,GR,RHOB,PHIE,VSH
3270.04687,N18,0.14567,58.372,2.431,0.119236,0.2029
3270.19927,N18,0.13763,54.349,2.395,0.146733,0.1013
3270.35167,N18,0.13413,53.617,2.383,0.156078,0.0645
3270.50407,N18,0.14088,57.643,2.384,0.153863,0.0909
3270.65647,N18,0.14763,62.115,2.385,0.151649,0.1173
3270.80887,N18,0.13928,66.588,2.387,0.152078,0.0912
3270.96127,N18,0.12276,56.865,2.378,0.162173,0.0134
3271.11367,N18,0.10623,47.142,2.374,0.15858,0.0
3271.26607,N18,0.10101,37.419,2.374,0.156177,0.0
3271.41847,N18,0.09991,27.696,2.377,0.154654,0.0
3271.57087,N18,0.10314,26.305,2.382,0.154454,0.0
3271.72327,N18,0.13231,34.432,2.417,0.132201,0.1265
3271.87567,N18,0.1717,42.558,2.463,0.090598,0.3614
3272.02807,N18,0.25217,52.962,2.518,0.065124,0.5993
3272.33287,N18,0.34197,77.483,2.6,0.0,1.0
3272.48527,N18,0.35418,79.067,2.604,0.0,1.0
3272.63767,N18,0.34083,80.216,2.591,0.0,1.0
3272.79007,N18,0.32843,78.438,2.587,0.0,1.0
3272.94247,N18,0.33342,75.103,2.61,0.0,1.0
3274.31407,N18,0.15194,50.037,2.449,0.104981,0.2618
3274.46647,N18,0.12405,38.663,2.373,0.165456,0.0079
3274.61887,N18,0.11261,27.288,2.335,0.174765,0.0
3274.77127,N18,0.11251,15.914,2.325,0.178126,0.0
3274.92367,N18,0.11893,13.536,2.325,0.181073,0.0
3275.07607,N18,0.12535,15.73,2.318,0.186386,0.0
3275.22847,N18,0.13177,17.925,2.304,0.194095,0.0
3275.38087,N18,0.13819,17.111,2.289,0.202154,0.0
3275.53327,N18,0.1394,15.781,2.288,0.20304,0.0
3275.68567,N18,0.13306,14.45,2.297,0.19709,0.0
3275.83807,N18,0.1243,14.892,2.306,0.190032,0.0
3275.99047,N18,0.11555,19.65,2.315,0.18294,0.0
3276.14287,N18,0.12314,27.142,2.36,0.170977,0.0
3276.29528,N18,0.18571,38.517,2.406,0.128189,0.2971
3276.44768,N18,0.25708,51.542,2.471,0.08569,0.5735
3276.60008,N18,0.30692,64.568,2.567,0.037151,0.8103
3276.75248,N18,0.34479,72.494,2.601,0.0,0.9544
3276.90488,N18,0.30833,73.35,2.621,0.0,0.97
3278.42888,N18,0.31161,76.271,2.609,0.0,1.0
3278.58128,N18,0.28952,78.675,2.601,0.0,1.0
3278.73368,N18,0.30604,79.982,2.618,0.0,1.0
3279.80048,N18,0.22049,65.096,2.467,0.076921,0.5456
3279.95288,N18,0.18727,54.607,2.416,0.120707,0.3229
3280.10528,N18,0.15404,44.119,2.365,0.164494,0.1001
3280.25768,N18,0.141,33.63,2.32,0.192651,0.0
3280.41008,N18,0.13631,23.141,2.313,0.193011,0.0
3280.56248,N18,0.1323,17.744,2.307,0.193298,0.0
3280.71488,N18,0.12988,16.427,2.303,0.19359,0.0
3280.86728,N18,0.12638,15.877,2.299,0.193383,0.0
3281.01968,N18,0.12221,15.877,2.301,0.190793,0.0
3281.17208,N18,0.119,15.877,2.308,0.186922,0.0
3281.32448,N18,0.11632,15.877,2.311,0.184662,0.0
3281.47688,N18,0.11867,15.877,2.312,0.185402,0.0
3281.62928,N18,0.12319,19.258,2.325,0.183007,0.0
3281.78168,N18,0.12771,23.925,2.338,0.180567,0.0
3281.93408,N18,0.13016,29.243,2.349,0.177864,0.0
3282.08648,N18,0.13424,34.631,2.347,0.180345,0.0
3282.23888,N18,0.14002,35.676,2.347,0.180458,0.0132
3282.39128,N18,0.13477,35.478,2.359,0.173064,0.0184
3282.54368,N18,0.12951,32.081,2.371,0.16567,0.0236
3282.69608,N18,0.12426,29.154,2.368,0.168727,0.0
3282.84848,N18,0.13061,25.686,2.357,0.175305,0.0
3283.00088,N18,0.13357,23.217,2.345,0.180743,0.0
3283.15328,N18,0.13383,22.668,2.334,0.184656,0.0
3283.30568,N18,0.1191,23.453,2.324,0.181493,0.0
3283.45808,N18,0.11618,24.668,2.333,0.177084,0.0
3283.61048,N18,0.11387,24.912,2.341,0.173298,0.0
3283.76288,N18,0.11588,24.636,2.35,0.171142,0.0
3283.91528,N18,0.11788,21.465,2.352,0.171363,0.0
3284.06768,N18,0.11674,18.927,2.353,0.170506,0.0
3284.22008,N18,0.11286,18.78,2.357,0.167383,0.0
3284.37248,N18,0.10975,20.016,2.362,0.164264,0.0
3284.52488,N18,0.1072,21.672,2.368,0.16106,0.0
3284.67728,N18,0.10465,22.037,2.371,0.158873,0.0
3284.82968,N18,0.11322,19.664,2.369,0.163457,0.0
3284.98208,N18,0.12181,17.285,2.366,0.168328,0.0
3285.13448,N18,0.13169,17.619,2.352,0.177502,0.0
3285.28688,N18,0.15562,21.887,2.354,0.18091,0.0343
3285.43928,N18,0.22058,33.423,2.376,0.162716,0.2441
3285.89648,N18,0.33555,77.085,2.535,0.0,1.0
3286.35368,N18,0.25596,70.759,2.512,0.036913,0.7644
3286.50608,N18,0.23383,69.091,2.534,0.02598,0.7288
3287.26808,N18,0.2592,73.292,2.569,0.0,0.891
3287.57288,N18,0.23063,67.028,2.488,0.059675,0.6246
3287.72528,N18,0.19564,55.841,2.418,0.117416,0.3571
3287.87768,N18,0.14439,44.655,2.347,0.179485,0.029
3288.03008,N18,0.13418,33.468,2.323,0.18861,0.0
3288.18248,N18,0.12396,22.282,2.327,0.182668,0.0
3288.33488,N18,0.12369,18.0,2.331,0.181174,0.0
3288.48728,N18,0.12807,16.943,2.32,0.186922,0.0
3288.63968,N18,0.13245,15.886,2.309,0.192675,0.0
3288.79208,N18,0.13171,16.362,2.298,0.196138,0.0
3288.94448,N18,0.12941,17.302,2.296,0.19579,0.0
3289.09688,N18,0.13021,17.48,2.296,0.196151,0.0
3289.24928,N18,0.1341,16.894,2.296,0.197902,0.0
3289.40168,N18,0.13799,16.954,2.298,0.198948,0.0
3289.55408,N18,0.14188,17.1,2.301,0.19963,0.0
3289.70648,N18,0.14577,17.246,2.295,0.203426,0.0
3289.85888,N18,0.14638,15.712,2.283,0.20787,0.0
3290.01128,N18,0.14517,13.244,2.271,0.211509,0.0
3290.16368,N18,0.14773,10.961,2.276,0.210903,0.0
3290.31608,N18,0.15193,12.15,2.275,0.213098,0.0
3290.46848,N18,0.15508,13.34,2.273,0.215174,0.0
3290.62088,N18,0.14961,14.007,2.267,0.214869,0.0
3290.77328,N18,0.14414,14.063,2.266,0.212789,0.0
3290.92568,N18,0.14106,14.12,2.265,0.211757,0.0
3291.07808,N18,0.1402,14.176,2.285,0.204436,0.0
3291.23048,N18,0.13935,14.328,2.299,0.199205,0.0
3291.38288,N18,0.1385,14.767,2.306,0.196403,0.0
3291.53528,N18,0.14279,16.352,2.305,0.198642,0.0
3291.68768,N18,0.14727,18.608,2.299,0.202691,0.0
3291.84008,N18,0.14609,20.864,2.294,0.203915,0.0
3291.99248,N18,0.14288,23.12,2.307,0.197987,0.0
3292.14488,N18,0.14507,23.107,2.32,0.194425,0.0
3292.29728,N18,0.15465,22.314,2.324,0.193606,0.0197
3292.44968,N18,0.1607,21.521,2.316,0.197962,0.0254
3292.60208,N18,0.14736,20.728,2.314,0.197507,0.0
3292.75448,N18,0.13403,21.245,2.317,0.190617,0.0
3292.90688,N18,0.13825,21.801,2.314,0.193522,0.0
3293.05928,N18,0.14472,21.801,2.307,0.198793,0.0
3293.21168,N18,0.14671,20.212,2.302,0.201402,0.0
3293.36408,N18,0.13421,16.441,2.301,0.196224,0.0
3293.51648,N18,0.12487,13.766,2.3,0.192352,0.0
3293.66888,N18,0.12217,13.156,2.299,0.19146,0.0
3293.82128,N18,0.12301,12.946,2.307,0.189101,0.0
3293.97368,N18,0.12384,13.172,2.314,0.187076,0.0
3294.12608,N18,0.12251,12.318,2.314,0.186472,0.0
3294.27848,N18,0.1206,11.989,2.312,0.186286,0.0
3294.43088,N18,0.11869,14.183,2.309,0.186437,0.0
3294.58328,N18,0.11678,15.626,2.304,0.187266,0.0
3294.73568,N18,0.12108,14.529,2.298,0.191302,0.0
3294.88808,N18,0.12983,14.12,2.283,0.200459,0.0
3295.04048,N18,0.13668,15.437,2.268,0.208745,0.0
3295.19288,N18,0.13939,16.086,2.264,0.211353,0.0
3295.34528,N18,0.14199,16.4,2.282,0.206274,0.0
3295.49768,N18,0.14241,18.539,2.3,0.200211,0.0
3295.65008,N18,0.14282,25.146,2.343,0.182688,0.0153
3295.80249,N18,0.1505,34.073,2.393,0.1453,0.1438
3295.95489,N18,0.19084,53.942,2.444,0.099929,0.3922
3296.10729,N18,0.20398,57.988,2.485,0.067724,0.5223
3296.25969,N18,0.19474,57.622,2.493,0.064039,0.5051
3296.71689,N18,0.26764,75.31,2.563,0.0,0.9094
3296.86929,N18,0.31445,72.813,2.551,0.0,0.9602
3298.39329,N18,0.30717,75.694,2.582,0.0,1.0
3299.00289,N18,0.2034,32.184,2.505,0.120068,0.2215
3299.15529,N18,0.15811,25.078,2.451,0.137786,0.0923
3299.30769,N18,0.15884,18.856,2.38,0.179304,0.0
3299.46009,N18,0.15877,18.124,2.309,0.20416,0.0
3299.61249,N18,0.15476,16.903,2.272,0.215384,0.0
3299.76489,N18,0.1534,15.23,2.267,0.216537,0.0
3299.91729,N18,0.15243,14.089,2.271,0.214714,0.0
3300.06969,N18,0.15664,14.516,2.27,0.216904,0.0
3300.22209,N18,0.16124,14.943,2.266,0.220303,0.0
3300.37449,N18,0.16584,15.37,2.263,0.223342,0.0
3300.52689,N18,0.17044,16.553,2.266,0.224254,0.0
3300.67929,N18,0.16707,19.041,2.268,0.222109,0.0
3300.83169,N18,0.16059,19.23,2.27,0.218618,0.0
3300.98409,N18,0.1541,19.38,2.27,0.215795,0.0
3301.13649,N18,0.158,25.012,2.27,0.217495,0.0
3301.28889,N18,0.17628,33.43,2.259,0.229207,0.0
3302.05089,N18,0.23732,58.864,2.367,0.144488,0.4048
3302.20329,N18,0.213,61.152,2.523,0.038475,0.6315
3302.81289,N18,0.26943,77.014,2.607,0.0,1.0
3302.96529,N18,0.29531,73.163,2.618,0.0,0.9666
3304.33689,N18,0.1907,40.726,2.48,0.09033,0.3768
3304.48929,N18,0.18755,36.013,2.434,0.120353,0.2911
3304.64169,N18,0.17168,31.299,2.387,0.145362,0.2054
3304.79409,N18,0.15581,28.224,2.382,0.15197,0.1408
3304.94649,N18,0.1605,32.067,2.385,0.148785,0.1637
3305.09889,N18,0.18237,35.91,2.388,0.141775,0.2488
3305.25129,N18,0.20425,41.071,2.378,0.144029,0.3076
3305.40369,N18,0.20174,47.105,2.367,0.152434,0.2764
3305.55609,N18,0.18485,53.085,2.381,0.146216,0.2436
3305.70849,N18,0.17209,53.003,2.407,0.130507,0.2499
3305.86089,N18,0.16658,38.896,2.434,0.112456,0.2845
3306.01329,N18,0.16108,24.788,2.392,0.160489,0.0871
3306.16569,N18,0.15426,18.739,2.326,0.196287,0.0
3306.31809,N18,0.14583,17.072,2.26,0.215629,0.0
3306.47049,N18,0.1374,16.247,2.268,0.20907,0.0
3306.62289,N18,0.12776,16.08,2.291,0.196762,0.0
3306.77529,N18,0.12086,15.129,2.314,0.18572,0.0
3306.92769,N18,0.11692,14.178,2.324,0.180497,0.0
3307.08009,N18,0.11298,14.02,2.326,0.178002,0.0
3307.23249,N18,0.10834,15.758,2.328,0.175169,0.0
3307.38489,N18,0.10227,17.497,2.33,0.171641,0.0
3307.53729,N18,0.09499,18.052,2.342,0.164129,0.0
3307.68969,N18,0.08849,18.113,2.358,0.155631,0.0
3307.84209,N18,0.08618,18.174,2.374,0.149165,0.0
3307.99449,N18,0.08581,18.235,2.385,0.145315,0.0
3308.14689,N18,0.08963,23.829,2.39,0.145466,0.0
3308.29929,N18,0.10053,35.934,2.394,0.1492,0.0
3308.45169,N18,0.18328,49.002,2.428,0.113031,0.3327
3308.60409,N18,0.27158,62.07,2.484,0.05341,0.7644
3308.75649,N18,0.32481,75.139,2.54,0.0,1.0
3308.90889,N18,0.37804,84.352,2.57,0.0,1.0
3309.06129,N18,0.3904,84.418,2.54,0.0,1.0
3310.28049,N18,0.23604,56.657,2.484,0.061329,0.636
3310.89009,N18,0.13443,40.808,2.491,0.078714,0.2833
3311.04249,N18,0.16196,45.052,2.484,0.077708,0.3686
3311.19489,N18,0.18948,49.296,2.486,0.070212,0.472
3311.34729,N18,0.21213,50.639,2.488,0.063906,0.5571
3311.49969,N18,0.22866,48.338,2.421,0.107916,0.4824
3313.32849,N18,0.2674,82.869,2.483,0.055056,0.7472
3313.48089,N18,0.2214,78.166,2.531,0.030856,0.6779
3314.24289,N18,0.15581,29.434,2.5,0.105766,0.1715
3314.39529,N18,0.14502,18.63,2.468,0.143514,0.0
3314.54769,N18,0.13423,16.436,2.431,0.15132,0.0
3314.70009,N18,0.12373,14.518,2.394,0.159569,0.0
3314.85249,N18,0.11674,15.164,2.356,0.169481,0.0
3315.00489,N18,0.11529,15.81,2.324,0.179748,0.0
3315.15729,N18,0.11383,16.455,2.322,0.179758,0.0
3315.3097,N18,0.11989,17.101,2.326,0.181168,0.0
3315.4621,N18,0.12719,17.747,2.35,0.176208,0.0
3315.6145,N18,0.12958,17.087,2.353,0.17623,0.0
3315.7669,N18,0.12861,15.532,2.35,0.176836,0.0
3315.9193,N18,0.12764,13.984,2.336,0.181224,0.0
3316.0717,N18,0.13045,15.448,2.322,0.187298,0.0
3316.2241,N18,0.13507,15.877,2.317,0.191078,0.0
3316.3765,N18,0.13268,15.877,2.316,0.190362,0.0
3316.5289,N18,0.12776,15.877,2.311,0.18988,0.0
3316.6813,N18,0.12345,16.563,2.308,0.188958,0.0
3316.8337,N18,0.12283,18.026,2.313,0.186961,0.0
3316.9861,N18,0.1222,17.5,2.318,0.184959,0.0
3317.1385,N18,0.11029,16.622,2.317,0.179817,0.0
3317.2909,N18,0.10146,15.744,2.325,0.172948,0.0
3317.4433,N18,0.09599,14.866,2.337,0.16629,0.0
3317.5957,N18,0.09052,13.988,2.34,0.162643,0.0
3317.7481,N18,0.11981,13.11,2.337,0.177366,0.0
3317.9005,N18,0.13644,13.65,2.329,0.187533,0.0
3318.0529,N18,0.13627,13.978,2.316,0.191955,0.0
3318.2053,N18,0.12971,13.319,2.305,0.192825,0.0
3318.3577,N18,0.12481,12.661,2.295,0.194042,0.0
3318.5101,N18,0.13079,12.465,2.285,0.200206,0.0
3318.6625,N18,0.13677,12.757,2.291,0.200827,0.0
3318.8149,N18,0.14275,13.05,2.301,0.200013,0.0
3318.9673,N18,0.14104,13.874,2.311,0.19579,0.0
3319.1197,N18,0.13572,15.726,2.311,0.193441,0.0
3319.2721,N18,0.12332,16.04,2.304,0.190271,0.0
3319.4245,N18,0.11552,16.351,2.302,0.187364,0.0
3319.5769,N18,0.12155,16.351,2.303,0.189805,0.0
3319.7293,N18,0.13565,16.27,2.311,0.19341,0.0
3319.8817,N18,0.13942,14.481,2.314,0.194038,0.0
3320.0341,N18,0.12879,11.81,2.315,0.188967,0.0
3320.1865,N18,0.11751,11.253,2.319,0.182476,0.0
3320.3389,N18,0.10249,11.497,2.326,0.173098,0.0
3320.4913,N18,0.08748,11.741,2.334,0.163164,0.0
3320.6437,N18,0.08962,12.258,2.35,0.158856,0.0
3320.7961,N18,0.09651,12.99,2.366,0.156774,0.0
3320.9485,N18,0.11035,13.721,2.382,0.157735,0.0
3321.1009,N18,0.11333,13.035,2.387,0.157371,0.0
3321.2533,N18,0.11387,12.357,2.371,0.163068,0.0
